text,label
Urgent: Your KYC has expired. Update now at http://192.168.1.1/pay,1
Urgent: Your KYC has expired. Update now at http://short.url/xyz,1
Income Tax Refund of ₹47141 approved. Claim here: http://192.168.1.1/pay,1
Congratulations! You won a lottery of 47098. Click to claim: http://192.168.1.1/pay,1
Income Tax Refund of ₹2558 approved. Claim here: http://cashback-offer.in@claim,1
Your OTP for bank login is 349571. Do not share.,0
Your flight PNR 116861 is confirmed. Web check-in at https://amazon.in/orders,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Amount of ₹40917 debited from your A/c. Available balance: ₹40917.,0
"Get instant personal loan up to ₹500,000. Apply: http://short.url/xyz",1
Your OTP for bank login is 374987. Do not share.,0
Your flight PNR 523092 is confirmed. Web check-in at https://www.indigo.in,0
Congratulations! You won a lottery of 35228. Click to claim: http://short.url/xyz,1
Your Amazon package will be delivered today by 11:15 AM.,0
Claim your ₹23652 UPI cashback now at http://192.168.1.1/pay,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Urgent: Your KYC has expired. Update now at http://short.url/xyz,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://lottery-win.tk,1
"Hey, are we still meeting for dinner at 1:15 AM?",0
Your Amazon package will be delivered today by 12:30 PM.,0
Income Tax Refund of ₹9515 approved. Claim here: http://short.url/xyz,1
Can you call me back when you are free?,0
Urgent: Your KYC has expired. Update now at http://bit.ly/fake-upi,1
You have received a scratch card worth ₹1448. Scratch here: http://lottery-win.tk,1
"Get instant personal loan up to ₹500,000. Apply: http://cashback-offer.in@claim",1
Claim your ₹5094 UPI cashback now at http://upi-verification.com,1
Urgent: Your KYC has expired. Update now at http://bit.ly/fake-upi,1
Urgent: Your KYC has expired. Update now at http://bit.ly/fake-upi,1
"Hey, are we still meeting for dinner at 5:30 AM?",0
Amount of ₹39806 debited from your A/c. Available balance: ₹39806.,0
Urgent: Your KYC has expired. Update now at http://cashback-offer.in@claim,1
Congratulations! You won a lottery of 14747. Click to claim: http://cashback-offer.in@claim,1
Congratulations! You won a lottery of 3950. Click to claim: http://cashback-offer.in@claim,1
Your Amazon package will be delivered today by 10:45 PM.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://cashback-offer.in@claim,1
Please find the attached document for the meeting.,0
You have received a scratch card worth ₹9064. Scratch here: http://bit.ly/fake-upi,1
"Get instant personal loan up to ₹500,000. Apply: http://lottery-win.tk",1
Happy Birthday! Hope you have a great day.,0
"Hey, are we still meeting for dinner at 3:30 PM?",0
Income Tax Refund of ₹11034 approved. Claim here: http://192.168.1.1/pay,1
Happy Birthday! Hope you have a great day.,0
Your OTP for bank login is 892439. Do not share.,0
"Dear customer, your UPI PIN needs reset. Click http://192.168.1.1/pay",1
"Hey, are we still meeting for dinner at 2:00 PM?",0
"Dear customer, your UPI PIN needs reset. Click http://short.url/xyz",1
Amount of ₹39582 debited from your A/c. Available balance: ₹39582.,0
"Get instant personal loan up to ₹500,000. Apply: http://lottery-win.tk",1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Congratulations! You won a lottery of 33654. Click to claim: http://short.url/xyz,1
Congratulations! You won a lottery of 3630. Click to claim: http://lottery-win.tk,1
Congratulations! You won a lottery of 40813. Click to claim: http://upi-verification.com,1
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
Can you call me back when you are free?,0
Income Tax Refund of ₹41662 approved. Claim here: http://cashback-offer.in@claim,1
Please find the attached document for the meeting.,0
"Dear customer, your UPI PIN needs reset. Click http://lottery-win.tk",1
Your Amazon package will be delivered today by 8:15 AM.,0
Congratulations! You won a lottery of 23977. Click to claim: http://lottery-win.tk,1
You have received a scratch card worth ₹26320. Scratch here: http://upi-verification.com,1
Your OTP for bank login is 150568. Do not share.,0
"Get instant personal loan up to ₹500,000. Apply: http://cashback-offer.in@claim",1
Your parcel is held at customs. Pay ₹99 fee to release: http://update-kyc.ml,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://192.168.1.1/pay,1
Please find the attached document for the meeting.,0
Income Tax Refund of ₹45935 approved. Claim here: http://update-kyc.ml,1
Urgent: Your KYC has expired. Update now at http://cashback-offer.in@claim,1
"Hey, are we still meeting for dinner at 9:00 AM?",0
Your bank account will be blocked in 24 hrs. Verify PAN: http://lottery-win.tk,1
Can you call me back when you are free?,0
"Get instant personal loan up to ₹500,000. Apply: http://bit.ly/fake-upi",1
Congratulations! You won a lottery of 7921. Click to claim: http://cashback-offer.in@claim,1
You have received a scratch card worth ₹48693. Scratch here: http://192.168.1.1/pay,1
Claim your ₹35463 UPI cashback now at http://cashback-offer.in@claim,1
Urgent: Your KYC has expired. Update now at http://lottery-win.tk,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://upi-verification.com,1
"Dear customer, your UPI PIN needs reset. Click http://update-kyc.ml",1
Reminder: Team standup at 1:45 AM.,0
Claim your ₹24014 UPI cashback now at http://lottery-win.tk,1
Reminder: Team standup at 5:45 PM.,0
"Get instant personal loan up to ₹500,000. Apply: http://192.168.1.1/pay",1
Your parcel is held at customs. Pay ₹99 fee to release: http://cashback-offer.in@claim,1
"Hey, are we still meeting for dinner at 3:45 AM?",0
Income Tax Refund of ₹32090 approved. Claim here: http://lottery-win.tk,1
Happy Birthday! Hope you have a great day.,0
Urgent: Your KYC has expired. Update now at http://cashback-offer.in@claim,1
Happy Birthday! Hope you have a great day.,0
Please find the attached document for the meeting.,0
You have received a scratch card worth ₹1995. Scratch here: http://cashback-offer.in@claim,1
Please find the attached document for the meeting.,0
Can you call me back when you are free?,0
Happy Birthday! Hope you have a great day.,0
Income Tax Refund of ₹17988 approved. Claim here: http://update-kyc.ml,1
Happy Birthday! Hope you have a great day.,0
Your parcel is held at customs. Pay ₹99 fee to release: http://bit.ly/fake-upi,1
Claim your ₹37771 UPI cashback now at http://short.url/xyz,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
You have received a scratch card worth ₹40051. Scratch here: http://cashback-offer.in@claim,1
Your OTP for bank login is 901561. Do not share.,0
Your OTP for bank login is 533666. Do not share.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://lottery-win.tk,1
You have received a scratch card worth ₹20237. Scratch here: http://update-kyc.ml,1
Urgent: Your KYC has expired. Update now at http://short.url/xyz,1
Income Tax Refund of ₹17177 approved. Claim here: http://upi-verification.com,1
Please find the attached document for the meeting.,0
Congratulations! You won a lottery of 27675. Click to claim: http://upi-verification.com,1
Your parcel is held at customs. Pay ₹99 fee to release: http://cashback-offer.in@claim,1
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
Please find the attached document for the meeting.,0
Can you call me back when you are free?,0
Your flight PNR 624845 is confirmed. Web check-in at https://netflix.com,0
Congratulations! You won a lottery of 4667. Click to claim: http://192.168.1.1/pay,1
Happy Birthday! Hope you have a great day.,0
Your flight PNR 449043 is confirmed. Web check-in at https://netflix.com,0
Claim your ₹30708 UPI cashback now at http://update-kyc.ml,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Urgent: Your KYC has expired. Update now at http://update-kyc.ml,1
Amount of ₹10383 debited from your A/c. Available balance: ₹10383.,0
Reminder: Team standup at 11:00 AM.,0
You have received a scratch card worth ₹23508. Scratch here: http://short.url/xyz,1
Please find the attached document for the meeting.,0
"Get instant personal loan up to ₹500,000. Apply: http://short.url/xyz",1
Your flight PNR 331176 is confirmed. Web check-in at https://netflix.com,0
Income Tax Refund of ₹16842 approved. Claim here: http://lottery-win.tk,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://192.168.1.1/pay,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://upi-verification.com,1
Claim your ₹23468 UPI cashback now at http://upi-verification.com,1
Your OTP for bank login is 543955. Do not share.,0
Claim your ₹33456 UPI cashback now at http://bit.ly/fake-upi,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://lottery-win.tk,1
Congratulations! You won a lottery of 21527. Click to claim: http://short.url/xyz,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://bit.ly/fake-upi,1
Income Tax Refund of ₹24186 approved. Claim here: http://upi-verification.com,1
Can you call me back when you are free?,0
Your parcel is held at customs. Pay ₹99 fee to release: http://192.168.1.1/pay,1
Can you call me back when you are free?,0
"Dear customer, your UPI PIN needs reset. Click http://short.url/xyz",1
Amount of ₹11688 debited from your A/c. Available balance: ₹11688.,0
Income Tax Refund of ₹49877 approved. Claim here: http://bit.ly/fake-upi,1
Your flight PNR 836113 is confirmed. Web check-in at https://www.indigo.in,0
Income Tax Refund of ₹6148 approved. Claim here: http://192.168.1.1/pay,1
Claim your ₹28350 UPI cashback now at http://update-kyc.ml,1
Income Tax Refund of ₹48850 approved. Claim here: http://short.url/xyz,1
Your parcel is held at customs. Pay ₹99 fee to release: http://update-kyc.ml,1
Your parcel is held at customs. Pay ₹99 fee to release: http://upi-verification.com,1
Your parcel is held at customs. Pay ₹99 fee to release: http://cashback-offer.in@claim,1
"Get instant personal loan up to ₹500,000. Apply: http://update-kyc.ml",1
Reminder: Team standup at 3:30 PM.,0
Happy Birthday! Hope you have a great day.,0
Amount of ₹24160 debited from your A/c. Available balance: ₹24160.,0
Your Amazon package will be delivered today by 4:15 AM.,0
Congratulations! You won a lottery of 1794. Click to claim: http://cashback-offer.in@claim,1
Please find the attached document for the meeting.,0
Urgent: Your KYC has expired. Update now at http://update-kyc.ml,1
"Dear customer, your UPI PIN needs reset. Click http://update-kyc.ml",1
Your bank account will be blocked in 24 hrs. Verify PAN: http://short.url/xyz,1
Your Amazon package will be delivered today by 4:30 PM.,0
Your electricity bill is overdue. Pay here to avoid disconnection: http://update-kyc.ml,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://short.url/xyz,1
Monthly Netflix subscription of ₹499 renewed successfully.,0
Income Tax Refund of ₹48524 approved. Claim here: http://lottery-win.tk,1
"Dear customer, your UPI PIN needs reset. Click http://upi-verification.com",1
You have received a scratch card worth ₹936. Scratch here: http://upi-verification.com,1
Your OTP for bank login is 203366. Do not share.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Income Tax Refund of ₹8916 approved. Claim here: http://192.168.1.1/pay,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://short.url/xyz,1
Amount of ₹23680 debited from your A/c. Available balance: ₹23680.,0
Income Tax Refund of ₹15112 approved. Claim here: http://upi-verification.com,1
Can you call me back when you are free?,0
Reminder: Team standup at 10:00 PM.,0
Can you call me back when you are free?,0
Please find the attached document for the meeting.,0
Monthly Netflix subscription of ₹499 renewed successfully.,0
Amount of ₹39629 debited from your A/c. Available balance: ₹39629.,0
You have received a scratch card worth ₹18573. Scratch here: http://192.168.1.1/pay,1
Your bank account will be blocked in 24 hrs. Verify PAN: http://short.url/xyz,1
Your electricity bill is overdue. Pay here to avoid disconnection: http://192.168.1.1/pay,1
Happy Birthday! Hope you have a great day.,0
Your bank account will be blocked in 24 hrs. Verify PAN: http://192.168.1.1/pay,1
"Dear customer, your UPI PIN needs reset. Click http://lottery-win.tk",1
Reminder: Team standup at 12:15 AM.,0
You have received a scratch card worth ₹49536. Scratch here: http://192.168.1.1/pay,1
Congratulations! You won a lottery of 7832. Click to claim: http://192.168.1.1/pay,1
You have received a scratch card worth ₹7329. Scratch here: http://lottery-win.tk,1
Your Amazon package will be delivered today by 9:30 PM.,0
Income Tax Refund of ₹43452 approved. Claim here: http://short.url/xyz,1
Your Amazon package will be delivered today by 1:15 AM.,0
